l90_1,l90_3,l90_4,l90_5,l250_1,l250_5,l250_6,l250_7,o73_1,o73_2,o73_3,o73_4,o73_5,o128_1,o128_2,o128_3,o128_4,o128_5
-0.17119359696804087,-0.3042602493333764,0.10754666943343234,0.12249679107205474,-0.23462455784377684,0.04662994822490746,0.09535507160306113,0.09479956587845317,0.31155893967990816,,0.1504453796877938,0.3015767208806426,,0.15472862901553053,0.2010164154074672,0.17132491636378,,0.21117081820108252
-0.1759424298150408,-0.3034249696772133,0.10808753588062586,0.1274702649971585,-0.23676650847573197,0.04794375508656828,0.09986428177835725,0.09573322934709871,0.32092550360459166,,0.16703293706001635,0.2975678947190242,,0.16224277686779162,0.2042516432611938,0.1741544661712723,,0.21772650157654663
-0.17388715080867165,-0.3022494818465828,0.1153974907493555,0.1299315240024812,-0.2333115606293641,0.051790615377802864,0.10214536603570228,0.10395280950325139,0.3229018915143572,,0.19297922660072953,,,0.1739141254047963,0.21107313199184988,0.17851073135938017,,0.2212614042860018
-0.17864155535826726,-0.3003725662051917,0.11937278940483677,0.13480802306690207,-0.22720381881221832,0.045599432107702745,0.10611372264216037,0.10467206735629153,0.3159614674981768,,,,,0.18512990448355365,0.22203955332326963,0.1837133945911433,,0.23260733185325594
-0.18296880366925627,-0.3057271727087552,0.12920344207184617,0.13398222475950344,-0.21566328247345673,0.04324732516713627,0.11325251959878273,0.10619945958734807,,,,,,0.20183937012146205,0.2354645922600144,0.19071089796419746,,0.24356715041239352
-0.24282438652339025,-0.3147936990612421,0.1279445043308027,0.13443251705450135,-0.21361615144755913,0.040322863509503086,0.1208301706170473,0.10878443629263138,,,,,,0.21366911943115136,0.24797480896031002,0.2120518578456673,,
-0.23725526260816718,-0.31751387159794364,0.12980587894033987,0.1418885927175135,-0.2119781550755813,0.048030526753215314,0.12802878631559295,0.11814263196646199,,,,,,,,0.23794458731522733,,
-0.23174745740056843,-0.3178713939804737,0.13131986546618157,0.1484409108362271,-0.21007682846885026,0.04933217763323978,0.1316733644430757,0.12441805240513465,,,,,,,,0.24673103840368174,,
-0.1694613592418261,-0.31569545547362915,0.13032050724920927,0.15121359018171274,-0.2097648158779337,0.04710404177065923,0.13717192242412043,0.12718518211204702,,,,,,,,0.2466097856805226,,
-0.16445681798708012,-0.3143551054665014,0.13204323030003107,0.1484057405748422,-0.20384776679816932,0.0416739288007565,0.14059964596450897,0.1317929955128321,,,,,,,,0.23427953423945314,,
-0.15738873485277619,-0.30861638251146123,0.13012119803209724,0.1526722436605152,-0.20857678591482468,0.043305960853280645,0.13929736233816822,0.13948951181770416,,,,,,,,0.2427606347785929,,
-0.15149403143486526,-0.30331314851234853,0.13780339279455925,0.1566392602616158,-0.2056902858322259,0.0459336117381356,0.14105724218009125,0.14719842534642177,,,,,,,,0.24453585932295047,,
-0.13992948312817746,-0.30090864517547333,0.13968096148466344,0.1636355589746665,-0.21034043846368033,0.04561148386824407,0.14437665960517454,0.153058193680046,,,,,,,,0.2575453855957966,,
-0.13623391730571216,-0.2976293440472846,0.1430622347983226,0.1644741764965452,-0.2042994029217059,0.045964098001896714,0.1534742647929623,0.1596173617314286,,,,,,,,,,
-0.13999777312377368,-0.2969727300157358,0.14329331960546818,0.16868485037862746,-0.20311075143615004,0.04863597887027545,0.15636506099195796,0.16255613113555473,,,,,,,,,,
-0.14123057962232766,-0.29090663096335295,0.14806694538622897,0.16979918914594622,-0.1957041379869869,0.05034979014545905,0.15725293387510736,0.1692317227560187,,,,,,,,,,
-0.13752323177438563,-0.2891240151425162,,0.1711884170631244,-0.19382644450303252,0.04825602592231336,0.15940670623533865,0.17311503832438072,,,,,,,,,,
-0.13380288971896873,-0.28593428874020255,,,-0.1907489619540095,0.04936856365353875,0.16537536025471114,0.1768130197164963,,,,,,,,,,
-0.12923916214585424,-0.2883196354442165,,,-0.18937685902748433,0.05121757968254937,0.17270027169049346,0.17977671904615522,,,,,,,,,,
-0.12850449837097272,-0.2889428638327179,,,-0.18494543607166183,0.054288922355023514,0.18168454792383087,0.18638115961443882,,,,,,,,,,
-0.12954431696931906,-0.2879804289180871,,,-0.18229029935230212,0.054151227771734464,0.18838590489084503,0.19783892977953565,,,,,,,,,,
-0.13460034625981174,-0.2835004913616878,,,-0.17976973455676917,0.05852891830126764,0.19500946295186666,,,,,,,,,,,
-0.13674119459429246,-0.2797445490970496,,,,0.06515154989786838,,,,,,,,,,,,
-0.1355586807897767,-0.2763305402125881,,,,,,,,,,,,,,,,
-0.1370604208996699,-0.27317814364850485,,,,,,,,,,,,,,,,
